user_id	invite_date	sample_group
22890795	2014-10-20	control
22891039	2014-10-20	control
22891690	2014-10-20	control
22892606	2014-10-20	control
22892705	2014-10-20	invited
22892807	2014-10-20	control
22893113	2014-10-20	control
22893263	2014-10-20	invited
22895159	2014-10-20	invited
22895278	2014-10-20	control
22895570	2014-10-20	invited
22895602	2014-10-20	invited
22895911	2014-10-20	control
22896534	2014-10-20	invited
22897567	2014-10-20	invited
22897845	2014-10-20	invited
22897859	2014-10-20	invited
22897864	2014-10-20	control
22897904	2014-10-20	control
22897978	2014-10-20	invited
22898010	2014-10-20	invited
22898041	2014-10-20	invited
22898201	2014-10-20	invited
22898209	2014-10-20	invited
22898258	2014-10-20	invited
22898260	2014-10-20	invited
22898556	2014-10-20	control
22898634	2014-10-20	control
22898737	2014-10-20	invited
22898941	2014-10-20	invited
22899003	2014-10-20	invited
22899086	2014-10-20	invited
22899281	2014-10-20	invited
22899379	2014-10-20	control
22899538	2014-10-20	control
22899569	2014-10-20	invited
22899595	2014-10-20	invited
22899701	2014-10-20	control
22899902	2014-10-20	control
22899956	2014-10-20	invited
22899994	2014-10-20	invited
22900085	2014-10-20	invited
22900109	2014-10-20	control
22900115	2014-10-20	invited
22900228	2014-10-20	invited
22900379	2014-10-20	invited
22900506	2014-10-20	invited
22900639	2014-10-20	invited
22900642	2014-10-20	invited
22900648	2014-10-20	invited
22900649	2014-10-20	control
22900656	2014-10-20	invited
22900659	2014-10-20	control
22900668	2014-10-20	invited
22900702	2014-10-20	invited
22900703	2014-10-20	invited
22900780	2014-10-20	invited
22900893	2014-10-20	invited
22901039	2014-10-20	invited
22901041	2014-10-20	invited
22901044	2014-10-20	invited
22901115	2014-10-20	invited
22901166	2014-10-20	invited
22901241	2014-10-20	invited
22901261	2014-10-20	invited
22901354	2014-10-20	invited
22901465	2014-10-20	invited
22901476	2014-10-20	control
22901503	2014-10-20	invited
22901508	2014-10-20	invited
22901512	2014-10-20	invited
22901526	2014-10-20	control
22901555	2014-10-20	control
22901622	2014-10-20	control
22901668	2014-10-20	invited
22901669	2014-10-20	control
22901751	2014-10-20	invited
22901835	2014-10-20	control
22901858	2014-10-20	invited
22901879	2014-10-20	invited
22902076	2014-10-20	invited
22902141	2014-10-20	invited
22902228	2014-10-20	control
22902237	2014-10-20	control
22902255	2014-10-20	control
22902258	2014-10-20	invited
22902318	2014-10-20	invited
22902367	2014-10-20	invited
22902371	2014-10-20	invited
22902376	2014-10-20	control
22902423	2014-10-20	control
22902587	2014-10-20	invited
22902611	2014-10-20	invited
22902644	2014-10-20	control
22902653	2014-10-20	control
22902655	2014-10-20	invited
22902723	2014-10-20	invited
22902751	2014-10-20	control
22902773	2014-10-20	invited
22902815	2014-10-20	control
22902845	2014-10-20	control
22902872	2014-10-20	invited
22902915	2014-10-20	invited
22902929	2014-10-20	invited
22902931	2014-10-20	invited
22903024	2014-10-20	invited
22903067	2014-10-20	control
22903071	2014-10-20	control
22903176	2014-10-20	invited
22903238	2014-10-20	invited
22903266	2014-10-20	invited
22903279	2014-10-20	control
22903286	2014-10-20	control
22903289	2014-10-20	invited
22903394	2014-10-20	control
22903397	2014-10-20	invited
22903403	2014-10-20	invited
22903446	2014-10-20	invited
22903459	2014-10-20	control
22903460	2014-10-20	invited
22903508	2014-10-20	control
22903550	2014-10-20	invited
22903584	2014-10-20	invited
22903685	2014-10-20	invited
22903733	2014-10-20	invited
22903763	2014-10-20	invited
22903770	2014-10-20	invited
22903915	2014-10-20	invited
22903998	2014-10-20	invited
22904083	2014-10-20	control
22904099	2014-10-20	control
22904221	2014-10-20	invited
22900425	2014-10-21	control
22901150	2014-10-21	invited
22903146	2014-10-21	invited
22903869	2014-10-21	control
22904256	2014-10-21	invited
22904322	2014-10-21	invited
22904373	2014-10-21	control
22904392	2014-10-21	control
22904401	2014-10-21	invited
22904574	2014-10-21	invited
22904685	2014-10-21	invited
22904714	2014-10-21	invited
22904745	2014-10-21	invited
22904805	2014-10-21	control
22904825	2014-10-21	invited
22904939	2014-10-21	invited
22904951	2014-10-21	control
22904997	2014-10-21	invited
22905054	2014-10-21	control
22905073	2014-10-21	control
22905109	2014-10-21	invited
22905120	2014-10-21	invited
22905252	2014-10-21	invited
22905306	2014-10-21	invited
22905343	2014-10-21	invited
22905370	2014-10-21	invited
22905389	2014-10-21	invited
22905444	2014-10-21	invited
22905482	2014-10-21	invited
22905483	2014-10-21	invited
22905492	2014-10-21	control
22905524	2014-10-21	invited
22905554	2014-10-21	invited
22905572	2014-10-21	invited
22905666	2014-10-21	invited
22905762	2014-10-21	invited
22905799	2014-10-21	invited
22905812	2014-10-21	control
22905857	2014-10-21	invited
22905876	2014-10-21	invited
22905899	2014-10-21	invited
22906014	2014-10-21	invited
22906095	2014-10-21	invited
22906096	2014-10-21	invited
22906110	2014-10-21	invited
22906114	2014-10-21	invited
22906281	2014-10-21	control
22906303	2014-10-21	control
22906392	2014-10-21	control
22906408	2014-10-21	invited
22906589	2014-10-21	invited
22906619	2014-10-21	invited
22906650	2014-10-21	invited
22906679	2014-10-21	control
22906705	2014-10-21	invited
22906925	2014-10-21	invited
22906928	2014-10-21	invited
22907000	2014-10-21	invited
22907124	2014-10-21	control
22907164	2014-10-21	control
22907219	2014-10-21	invited
22907227	2014-10-21	invited
22907339	2014-10-21	control
22907361	2014-10-21	control
22907454	2014-10-21	invited
22907456	2014-10-21	invited
22907557	2014-10-21	control
22907598	2014-10-21	invited
22907602	2014-10-21	control
22907612	2014-10-21	control
22907624	2014-10-21	control
22907629	2014-10-21	invited
22907661	2014-10-21	control
22907703	2014-10-21	invited
22907808	2014-10-21	invited
22907816	2014-10-21	control
22907855	2014-10-21	invited
22907863	2014-10-21	invited
22907976	2014-10-21	control
22907982	2014-10-21	invited
22908033	2014-10-21	control
22908141	2014-10-21	invited
22908165	2014-10-21	control
22908169	2014-10-21	invited
22908176	2014-10-21	invited
22908286	2014-10-21	invited
22908330	2014-10-21	control
22908453	2014-10-21	control
22908459	2014-10-21	control
22908600	2014-10-21	invited
22908644	2014-10-21	invited
22908712	2014-10-21	invited
22908736	2014-10-21	control
22908814	2014-10-21	invited
22908852	2014-10-21	invited
22908853	2014-10-21	invited
22908884	2014-10-21	invited
22908929	2014-10-21	invited
22909009	2014-10-21	control
22909038	2014-10-21	control
22909103	2014-10-21	invited
22909134	2014-10-21	invited
22909136	2014-10-21	invited
22909142	2014-10-21	control
22909174	2014-10-21	invited
22909220	2014-10-21	invited
22909255	2014-10-21	invited
22909376	2014-10-21	invited
22909424	2014-10-21	invited
22909496	2014-10-21	invited
22909731	2014-10-21	control
22909733	2014-10-21	invited
22909751	2014-10-21	invited
22909776	2014-10-21	invited
22909821	2014-10-21	invited
22909830	2014-10-21	invited
22909854	2014-10-21	invited
22909862	2014-10-21	invited
22909892	2014-10-21	invited
22909974	2014-10-21	invited
22910009	2014-10-21	invited
22910082	2014-10-21	invited
22910111	2014-10-21	invited
22910163	2014-10-21	invited
22910171	2014-10-21	invited
22910185	2014-10-21	invited
22910231	2014-10-21	invited
22910363	2014-10-21	invited
22910508	2014-10-21	control
22910747	2014-10-21	invited
22910750	2014-10-21	invited
22910831	2014-10-21	invited
22910842	2014-10-21	invited
22911069	2014-10-21	invited
22911101	2014-10-21	invited
22911214	2014-10-21	invited
22911219	2014-10-21	invited
22911252	2014-10-21	invited
22911362	2014-10-21	invited
22911423	2014-10-21	invited
22911441	2014-10-21	invited
22911555	2014-10-21	invited
22911585	2014-10-21	invited
22911651	2014-10-21	invited
22911744	2014-10-21	invited
22911757	2014-10-21	invited
22911784	2014-10-21	control
22911792	2014-10-21	invited
22911795	2014-10-21	invited
22911819	2014-10-21	invited
22911826	2014-10-21	invited
22911830	2014-10-21	control
22911939	2014-10-21	invited
22911976	2014-10-21	invited
22911996	2014-10-21	invited
22912035	2014-10-21	control
22912074	2014-10-21	control
22912106	2014-10-21	invited
22912128	2014-10-21	invited
22912392	2014-10-21	control
22912411	2014-10-21	invited
22912443	2014-10-21	invited
22912492	2014-10-21	invited
22912511	2014-10-21	invited
22912525	2014-10-21	control
22911016	2014-10-22	invited
22912490	2014-10-22	invited
22912578	2014-10-22	invited
22912592	2014-10-22	invited
22912666	2014-10-22	invited
22912729	2014-10-22	invited
22912740	2014-10-22	invited
22912758	2014-10-22	control
22912759	2014-10-22	invited
22912808	2014-10-22	invited
22912814	2014-10-22	invited
22912816	2014-10-22	invited
22912865	2014-10-22	control
22912881	2014-10-22	invited
22912999	2014-10-22	control
22913004	2014-10-22	invited
22913021	2014-10-22	invited
22913040	2014-10-22	invited
22913043	2014-10-22	invited
22913075	2014-10-22	invited
22913078	2014-10-22	control
22913105	2014-10-22	invited
22913193	2014-10-22	invited
22913253	2014-10-22	invited
22913265	2014-10-22	control
22913317	2014-10-22	invited
22913320	2014-10-22	invited
22913327	2014-10-22	invited
22913391	2014-10-22	control
22913393	2014-10-22	invited
22913408	2014-10-22	invited
22913411	2014-10-22	invited
22913460	2014-10-22	invited
22913467	2014-10-22	invited
22913482	2014-10-22	invited
22913496	2014-10-22	invited
22913530	2014-10-22	control
22913545	2014-10-22	invited
22913563	2014-10-22	control
22913595	2014-10-22	control
22913600	2014-10-22	invited
22913648	2014-10-22	invited
22913702	2014-10-22	invited
22913710	2014-10-22	invited
22913744	2014-10-22	control
22913810	2014-10-22	invited
22913820	2014-10-22	control
22913826	2014-10-22	invited
22913882	2014-10-22	invited
22913935	2014-10-22	invited
22914059	2014-10-22	control
22914121	2014-10-22	control
22914129	2014-10-22	control
22914137	2014-10-22	invited
22914147	2014-10-22	invited
22914224	2014-10-22	invited
22914235	2014-10-22	invited
22914237	2014-10-22	invited
22914238	2014-10-22	invited
22914263	2014-10-22	invited
22914312	2014-10-22	control
22914359	2014-10-22	invited
22914418	2014-10-22	invited
22914447	2014-10-22	invited
22914452	2014-10-22	invited
22914488	2014-10-22	invited
22914527	2014-10-22	invited
22914529	2014-10-22	invited
22914550	2014-10-22	control
22914581	2014-10-22	control
22914599	2014-10-22	invited
22914608	2014-10-22	control
22914703	2014-10-22	invited
22914739	2014-10-22	control
22914792	2014-10-22	invited
22914852	2014-10-22	invited
22914861	2014-10-22	invited
22914867	2014-10-22	invited
22914901	2014-10-22	control
22914912	2014-10-22	invited
22914942	2014-10-22	invited
22915030	2014-10-22	invited
22915060	2014-10-22	control
22915085	2014-10-22	invited
22915112	2014-10-22	invited
22915183	2014-10-22	invited
22915250	2014-10-22	invited
22915340	2014-10-22	control
22915462	2014-10-22	invited
22915555	2014-10-22	control
22915590	2014-10-22	invited
22915673	2014-10-22	invited
22915751	2014-10-22	invited
22915822	2014-10-22	invited
22915890	2014-10-22	invited
22915953	2014-10-22	control
22916014	2014-10-22	invited
22916031	2014-10-22	invited
22916117	2014-10-22	invited
22916140	2014-10-22	invited
22916192	2014-10-22	invited
22916194	2014-10-22	invited
22916247	2014-10-22	control
22916249	2014-10-22	invited
22916262	2014-10-22	invited
22916283	2014-10-22	control
22916327	2014-10-22	control
22916449	2014-10-22	invited
22916487	2014-10-22	invited
22916577	2014-10-22	invited
22916640	2014-10-22	invited
22916645	2014-10-22	invited
22916765	2014-10-22	control
22916769	2014-10-22	control
22916799	2014-10-22	invited
22916803	2014-10-22	invited
22916813	2014-10-22	invited
22916906	2014-10-22	invited
22917135	2014-10-22	invited
22917191	2014-10-22	invited
22917208	2014-10-22	invited
22917314	2014-10-22	invited
22917329	2014-10-22	invited
22917362	2014-10-22	invited
22917442	2014-10-22	control
22917484	2014-10-22	invited
22917500	2014-10-22	invited
22917558	2014-10-22	invited
22917599	2014-10-22	invited
22917742	2014-10-22	invited
22917779	2014-10-22	invited
22917792	2014-10-22	invited
22917809	2014-10-22	invited
22917837	2014-10-22	invited
22917941	2014-10-22	control
22918022	2014-10-22	control
22918028	2014-10-22	invited
22918086	2014-10-22	invited
22918092	2014-10-22	invited
22918104	2014-10-22	invited
22918228	2014-10-22	invited
22918265	2014-10-22	invited
22918286	2014-10-22	invited
22918344	2014-10-22	invited
22918424	2014-10-22	invited
22918519	2014-10-22	control
22918539	2014-10-22	invited
22918605	2014-10-22	invited
22918622	2014-10-22	control
22918632	2014-10-22	invited
22918671	2014-10-22	invited
22918687	2014-10-22	invited
22918690	2014-10-22	invited
22918726	2014-10-22	invited
22918832	2014-10-22	invited
22918833	2014-10-22	invited
22918899	2014-10-22	invited
22919054	2014-10-22	invited
22919063	2014-10-22	invited
22919077	2014-10-22	control
22919123	2014-10-22	invited
22919255	2014-10-22	invited
22919302	2014-10-22	control
22919359	2014-10-22	control
22919631	2014-10-22	invited
22919701	2014-10-22	control
22919761	2014-10-22	control
22919798	2014-10-22	invited
22919838	2014-10-22	invited
22919865	2014-10-22	invited
22919867	2014-10-22	invited
22919938	2014-10-22	invited
22920049	2014-10-22	invited
22920134	2014-10-22	invited
22920177	2014-10-22	invited
22920205	2014-10-22	invited
22920232	2014-10-22	invited
22920466	2014-10-22	invited
22920486	2014-10-22	invited
22920497	2014-10-22	invited
22920520	2014-10-22	control
22920585	2014-10-22	invited
22920592	2014-10-22	invited
22920639	2014-10-22	invited
22920878	2014-10-22	invited
22920905	2014-10-22	invited
22920907	2014-10-22	invited
22920928	2014-10-22	invited
22920930	2014-10-22	invited
22920931	2014-10-22	invited
22920960	2014-10-22	invited
22921035	2014-10-22	invited
22921099	2014-10-22	invited
22921359	2014-10-22	invited
22921381	2014-10-22	invited
22921383	2014-10-22	invited
22921470	2014-10-22	control
22921481	2014-10-22	control
22921561	2014-10-22	invited
22921583	2014-10-22	invited
22921634	2014-10-22	invited
22921720	2014-10-22	invited
22921730	2014-10-22	invited
22921737	2014-10-22	invited
22921743	2014-10-22	control
22921804	2014-10-22	invited
22921808	2014-10-22	invited
22921838	2014-10-22	invited
22922004	2014-10-22	invited
22922011	2014-10-22	invited
22922023	2014-10-22	invited
22922045	2014-10-22	invited
22922063	2014-10-22	invited
22922095	2014-10-22	control
22922113	2014-10-22	invited
22922121	2014-10-22	invited
22922160	2014-10-22	invited
22922202	2014-10-22	invited
22922253	2014-10-22	invited
22922325	2014-10-22	invited
22922383	2014-10-22	invited
22922447	2014-10-22	invited
22922461	2014-10-22	control
22922474	2014-10-22	invited
22922534	2014-10-22	invited
22922561	2014-10-22	invited
22922612	2014-10-22	invited
22933820	2014-10-24	invited
22933821	2014-10-24	invited
22933849	2014-10-24	control
22933909	2014-10-24	control
22934023	2014-10-24	invited
22934025	2014-10-24	invited
22934123	2014-10-24	invited
22934137	2014-10-24	invited
22934190	2014-10-24	invited
22934247	2014-10-24	invited
22934304	2014-10-24	invited
22934348	2014-10-24	invited
22934372	2014-10-24	invited
22934382	2014-10-24	invited
22934414	2014-10-24	invited
22934418	2014-10-24	invited
22934439	2014-10-24	invited
22934470	2014-10-24	invited
22934530	2014-10-24	invited
22934582	2014-10-24	invited
22934697	2014-10-24	invited
22934720	2014-10-24	invited
22934749	2014-10-24	invited
22934751	2014-10-24	control
22934758	2014-10-24	invited
22934799	2014-10-24	invited
22934821	2014-10-24	invited
22934876	2014-10-24	control
22934944	2014-10-24	invited
22934986	2014-10-24	control
22935021	2014-10-24	invited
22935035	2014-10-24	invited
22935045	2014-10-24	control
22935161	2014-10-24	invited
22935195	2014-10-24	invited
22935298	2014-10-24	invited
22935311	2014-10-24	invited
22935383	2014-10-24	invited
22935438	2014-10-24	invited
22935462	2014-10-24	invited
22935479	2014-10-24	invited
22935531	2014-10-24	control
22935596	2014-10-24	invited
22935650	2014-10-24	invited
22935677	2014-10-24	invited
22935720	2014-10-24	control
22935783	2014-10-24	invited
22935788	2014-10-24	invited
22935792	2014-10-24	invited
22935886	2014-10-24	invited
22935895	2014-10-24	control
22936009	2014-10-24	invited
22936053	2014-10-24	invited
22936058	2014-10-24	invited
22936123	2014-10-24	invited
22936161	2014-10-24	invited
22936208	2014-10-24	invited
22936218	2014-10-24	control
22936227	2014-10-24	invited
22936228	2014-10-24	invited
22936243	2014-10-24	invited
22936258	2014-10-24	invited
22936262	2014-10-24	invited
22936344	2014-10-24	invited
22936349	2014-10-24	invited
22936385	2014-10-24	invited
22936418	2014-10-24	control
22936446	2014-10-24	invited
22936495	2014-10-24	invited
22936500	2014-10-24	invited
22936515	2014-10-24	invited
22936519	2014-10-24	control
22936535	2014-10-24	invited
22936540	2014-10-24	invited
22936554	2014-10-24	invited
22936615	2014-10-24	invited
22936620	2014-10-24	invited
22936625	2014-10-24	invited
22936648	2014-10-24	invited
22936728	2014-10-24	invited
22936745	2014-10-24	invited
22936827	2014-10-24	invited
22936880	2014-10-24	invited
22937032	2014-10-24	invited
22937035	2014-10-24	invited
22937040	2014-10-24	invited
22937117	2014-10-24	control
22937160	2014-10-24	invited
22937237	2014-10-24	invited
22937311	2014-10-24	control
22937314	2014-10-24	invited
22937334	2014-10-24	invited
22937572	2014-10-24	invited
22937624	2014-10-24	invited
22937634	2014-10-24	invited
22937723	2014-10-24	invited
22937726	2014-10-24	invited
22937803	2014-10-24	invited
22937810	2014-10-24	invited
22937895	2014-10-24	invited
22937971	2014-10-24	invited
22937974	2014-10-24	control
22937982	2014-10-24	control
22938124	2014-10-24	invited
22938148	2014-10-24	invited
22938225	2014-10-24	invited
22938251	2014-10-24	invited
22938296	2014-10-24	control
22938368	2014-10-24	control
22938386	2014-10-24	invited
22938408	2014-10-24	invited
22938533	2014-10-24	invited
22938582	2014-10-24	invited
22938684	2014-10-24	control
22938721	2014-10-24	invited
22938764	2014-10-24	invited
22938772	2014-10-24	control
22938808	2014-10-24	invited
22938875	2014-10-24	invited
22938937	2014-10-24	invited
22938982	2014-10-24	invited
22939029	2014-10-24	invited
22939228	2014-10-24	invited
22939292	2014-10-24	invited
22939406	2014-10-24	invited
22939524	2014-10-24	invited
22939621	2014-10-24	invited
22939660	2014-10-24	invited
22939685	2014-10-24	invited
22939692	2014-10-24	invited
22939729	2014-10-24	invited
22939754	2014-10-24	control
22939882	2014-10-24	invited
22939973	2014-10-24	invited
22939991	2014-10-24	invited
22940046	2014-10-24	invited
22940071	2014-10-24	invited
22940103	2014-10-24	control
22940109	2014-10-24	control
22940204	2014-10-24	invited
22940246	2014-10-24	invited
22940368	2014-10-24	invited
22940447	2014-10-24	control
22940455	2014-10-24	invited
22940496	2014-10-24	invited
22940545	2014-10-24	invited
22940560	2014-10-24	invited
22940740	2014-10-24	invited
22940770	2014-10-24	invited
22940787	2014-10-24	control
22941174	2014-10-24	invited
22941202	2014-10-24	invited
22941370	2014-10-24	invited
22941442	2014-10-24	invited
22941476	2014-10-24	invited
22941482	2014-10-24	invited
22941524	2014-10-24	invited
22941553	2014-10-24	invited
22941556	2014-10-24	invited
22941626	2014-10-24	invited
22941633	2014-10-24	invited
22941789	2014-10-24	invited
22941913	2014-10-24	control
22941960	2014-10-24	invited
22941974	2014-10-24	invited
22941995	2014-10-24	invited
22942035	2014-10-24	invited
22942121	2014-10-24	invited
22942132	2014-10-24	invited
22942143	2014-10-24	invited
22942186	2014-10-24	invited
22942241	2014-10-24	invited
22942286	2014-10-24	invited
22942461	2014-10-24	control
22942471	2014-10-24	control
22942535	2014-10-24	control
22942628	2014-10-24	invited
22942634	2014-10-24	control
22942660	2014-10-24	invited
22942677	2014-10-24	control
22942690	2014-10-24	invited
22942788	2014-10-24	invited
22942831	2014-10-24	invited
22942850	2014-10-24	control
22942871	2014-10-24	invited
22942889	2014-10-24	invited
22942941	2014-10-24	control
22943045	2014-10-24	invited
22943051	2014-10-24	invited
22943164	2014-10-24	invited
22943193	2014-10-24	invited
22943250	2014-10-24	invited
22943282	2014-10-24	invited
22943303	2014-10-24	invited
22943327	2014-10-24	control
22943357	2014-10-24	invited
22943362	2014-10-24	invited
22943370	2014-10-24	invited
22943400	2014-10-24	invited
22943445	2014-10-24	invited
22943457	2014-10-24	invited
22943485	2014-10-24	invited
22943500	2014-10-24	invited
22943525	2014-10-24	invited
22943529	2014-10-24	invited
22943530	2014-10-24	invited
22943562	2014-10-24	invited
22943613	2014-10-24	invited
22943673	2014-10-24	invited
22943695	2014-10-24	invited
22943709	2014-10-24	invited
22943771	2014-10-24	invited
22943791	2014-10-24	invited
22943820	2014-10-24	invited
22943823	2014-10-24	control
22943830	2014-10-24	invited
22943903	2014-10-24	control
22943909	2014-10-24	invited
22943916	2014-10-24	invited
22943921	2014-10-24	invited
22944019	2014-10-24	control
22944106	2014-10-24	invited
22944110	2014-10-24	invited
22944121	2014-10-24	control
22944159	2014-10-24	invited
22944174	2014-10-24	control
22944236	2014-10-24	control
22944331	2014-10-24	control
22944362	2014-10-24	control
22944393	2014-10-24	invited
22944444	2014-10-24	invited
22944461	2014-10-24	invited
22944491	2014-10-24	invited
22944494	2014-10-24	invited
22944516	2014-10-24	invited
22944596	2014-10-24	invited
22944631	2014-10-24	invited
22944701	2014-10-24	invited
22943825	2014-10-25	invited
22944131	2014-10-25	invited
22944479	2014-10-25	invited
22944586	2014-10-25	invited
22944703	2014-10-25	invited
22944738	2014-10-25	invited
22944768	2014-10-25	invited
22944771	2014-10-25	control
22944863	2014-10-25	control
22944886	2014-10-25	invited
22944910	2014-10-25	invited
22944911	2014-10-25	invited
22944976	2014-10-25	control
22945049	2014-10-25	invited
22945063	2014-10-25	invited
22945089	2014-10-25	invited
22945164	2014-10-25	invited
22945217	2014-10-25	control
22945238	2014-10-25	invited
22945239	2014-10-25	invited
22945255	2014-10-25	invited
22945260	2014-10-25	invited
22945275	2014-10-25	invited
22945331	2014-10-25	invited
22945428	2014-10-25	control
22945432	2014-10-25	invited
22945446	2014-10-25	invited
22945501	2014-10-25	invited
22945511	2014-10-25	invited
22945530	2014-10-25	invited
22945559	2014-10-25	control
22945561	2014-10-25	invited
22945576	2014-10-25	control
22945611	2014-10-25	invited
22945719	2014-10-25	invited
22945762	2014-10-25	invited
22945787	2014-10-25	control
22945823	2014-10-25	invited
22945840	2014-10-25	invited
22945846	2014-10-25	invited
22945877	2014-10-25	invited
22945904	2014-10-25	invited
22945996	2014-10-25	invited
22946006	2014-10-25	invited
22946113	2014-10-25	invited
22946141	2014-10-25	control
22946178	2014-10-25	invited
22946235	2014-10-25	invited
22946239	2014-10-25	invited
22946251	2014-10-25	invited
22946292	2014-10-25	invited
22946318	2014-10-25	invited
22946319	2014-10-25	invited
22946356	2014-10-25	control
22946358	2014-10-25	invited
22946386	2014-10-25	invited
22946418	2014-10-25	invited
22946425	2014-10-25	invited
22946442	2014-10-25	invited
22946530	2014-10-25	invited
22946543	2014-10-25	invited
22946566	2014-10-25	invited
22946575	2014-10-25	invited
22946619	2014-10-25	invited
22946676	2014-10-25	invited
22946677	2014-10-25	invited
22946681	2014-10-25	control
22946746	2014-10-25	invited
22946978	2014-10-25	control
22946989	2014-10-25	invited
22946993	2014-10-25	control
22947042	2014-10-25	invited
22947067	2014-10-25	invited
22947093	2014-10-25	invited
22947203	2014-10-25	invited
22947223	2014-10-25	invited
22947316	2014-10-25	invited
22947371	2014-10-25	invited
22947408	2014-10-25	invited
22947593	2014-10-25	invited
22947595	2014-10-25	invited
22947690	2014-10-25	invited
22947723	2014-10-25	invited
22947766	2014-10-25	invited
22947777	2014-10-25	invited
22947843	2014-10-25	invited
22947878	2014-10-25	invited
22947973	2014-10-25	control
22948020	2014-10-25	control
22948062	2014-10-25	invited
22948099	2014-10-25	invited
22948154	2014-10-25	invited
22948162	2014-10-25	control
22948221	2014-10-25	invited
22948271	2014-10-25	invited
22948275	2014-10-25	control
22948277	2014-10-25	invited
22948295	2014-10-25	invited
22948318	2014-10-25	invited
22948415	2014-10-25	invited
22948474	2014-10-25	invited
22948591	2014-10-25	invited
22948606	2014-10-25	invited
22948635	2014-10-25	invited
22948648	2014-10-25	invited
22948850	2014-10-25	invited
22948853	2014-10-25	invited
22948856	2014-10-25	invited
22948864	2014-10-25	invited
22948865	2014-10-25	invited
22948879	2014-10-25	control
22948898	2014-10-25	control
22948919	2014-10-25	invited
22948927	2014-10-25	invited
22948939	2014-10-25	invited
22948997	2014-10-25	control
22948999	2014-10-25	invited
22949011	2014-10-25	invited
22949077	2014-10-25	invited
22949115	2014-10-25	control
22949127	2014-10-25	invited
22949176	2014-10-25	invited
22949329	2014-10-25	invited
22949338	2014-10-25	invited
22949351	2014-10-25	control
22949396	2014-10-25	invited
22949429	2014-10-25	invited
22949495	2014-10-25	invited
22949518	2014-10-25	control
22949534	2014-10-25	invited
22949544	2014-10-25	invited
22949550	2014-10-25	invited
22949560	2014-10-25	invited
22949566	2014-10-25	control
22949581	2014-10-25	invited
22949611	2014-10-25	control
22949634	2014-10-25	invited
22949670	2014-10-25	control
22949725	2014-10-25	invited
22949752	2014-10-25	invited
22949818	2014-10-25	invited
22949833	2014-10-25	invited
22949839	2014-10-25	control
22950024	2014-10-25	control
22950037	2014-10-25	control
22950050	2014-10-25	invited
22950103	2014-10-25	invited
22950178	2014-10-25	invited
22950321	2014-10-25	invited
22950541	2014-10-25	invited
22950542	2014-10-25	invited
22950650	2014-10-25	invited
22950670	2014-10-25	control
22950739	2014-10-25	invited
22950837	2014-10-25	invited
22950991	2014-10-25	invited
22950999	2014-10-25	invited
22951133	2014-10-25	invited
22951168	2014-10-25	invited
22951176	2014-10-25	control
22951186	2014-10-25	invited
22951376	2014-10-25	control
22951381	2014-10-25	invited
22951393	2014-10-25	invited
22951426	2014-10-25	invited
22951496	2014-10-25	invited
22951626	2014-10-25	invited
22951631	2014-10-25	invited
22951646	2014-10-25	invited
22951653	2014-10-25	invited
22951744	2014-10-25	invited
22951797	2014-10-25	invited
22951888	2014-10-25	control
22951926	2014-10-25	invited
22952188	2014-10-25	invited
22952328	2014-10-25	invited
22952366	2014-10-25	invited
22952547	2014-10-25	control
22952567	2014-10-25	invited
22952621	2014-10-25	control
22952649	2014-10-25	invited
22952728	2014-10-25	invited
22952786	2014-10-25	invited
22952933	2014-10-25	control
22952975	2014-10-25	invited
22953005	2014-10-25	control
22953011	2014-10-25	invited
22953021	2014-10-25	invited
22953075	2014-10-25	invited
22953099	2014-10-25	invited
22953206	2014-10-25	invited
22953220	2014-10-25	invited
22953227	2014-10-25	invited
22953236	2014-10-25	control
22953243	2014-10-25	control
22953357	2014-10-25	invited
22953396	2014-10-25	control
22953538	2014-10-25	invited
22953676	2014-10-25	invited
22953733	2014-10-25	control
22953750	2014-10-25	invited
22953759	2014-10-25	invited
22953800	2014-10-25	invited
22953842	2014-10-25	invited
22953870	2014-10-25	control
22953994	2014-10-25	invited
22954034	2014-10-25	invited
22954060	2014-10-25	control
22954072	2014-10-25	invited
22954095	2014-10-25	invited
22954138	2014-10-25	invited
22954203	2014-10-25	control
22954281	2014-10-25	invited
22954293	2014-10-25	invited
22954353	2014-10-25	invited
22954486	2014-10-25	invited
22954503	2014-10-25	invited
22954616	2014-10-25	control
22954660	2014-10-25	invited
22954670	2014-10-25	invited
22954674	2014-10-25	invited
22954841	2014-10-25	invited
22954911	2014-10-25	invited
22954959	2014-10-25	invited
22954998	2014-10-25	invited
22955057	2014-10-25	control
22955066	2014-10-25	invited
22955067	2014-10-25	invited
22955161	2014-10-25	invited
22955227	2014-10-25	invited
22955244	2014-10-25	invited
22955250	2014-10-25	invited
22955273	2014-10-25	invited
22954368	2014-10-26	invited
22955167	2014-10-26	invited
22955275	2014-10-26	invited
22955280	2014-10-26	invited
22955285	2014-10-26	invited
22955302	2014-10-26	invited
22955418	2014-10-26	control
22955434	2014-10-26	invited
22955462	2014-10-26	control
22955474	2014-10-26	invited
22955485	2014-10-26	invited
22955503	2014-10-26	invited
22955510	2014-10-26	invited
22955532	2014-10-26	invited
22955792	2014-10-26	invited
22955838	2014-10-26	invited
22955846	2014-10-26	invited
22955866	2014-10-26	control
22955905	2014-10-26	control
